premium,name,has_test,response_letter_required,department_id,department_name,area_id,area_name,salary_from,salary_to,salary_currency,salary_gross,type_id,employer_name,schedule_id,experience_id,employment_id,is_address,is_insider_interview,salary_from_rub,salary_to_rub,"(False, 'salary_from_rub')","(False, 'salary_to_rub')"
False,Data Engineer (Middle/Senior),False,False,4649269-4649269-multipro,ГК Иннотех | Мультипродакт,1,Москва,,,,,open,Т1,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных,True,False,,,4,Новосибирск,,,,,open,"Обновление, ПФК",fullDay,between1And3,full,True,False,,,,
False,Аналитик данных (управленческая и бизнес-отчетность),False,False,vtb-4181-pik,"ПАО ВТБ, Подразделения Поддержки и Контроля",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,СМО / Chief Marketing Officer (B2B SaaS/AI),False,False,,,1,Москва,,,,,open,Hunt For You,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных,False,False,gpn-39305-HOLD,ПАО «Газпром нефть» ,2,Санкт-Петербург,,,,,open,Газпром нефть,fullDay,noExperience,probation,False,False,,,,
False,Senior Data Scientist (LLM),False,False,,,1,Москва,,,,,open,ГАУ Города Москвы Центр цифровизации образования,fullDay,between1And3,full,True,False,,,,
False,Data Scientist,False,False,,,1,Москва,,,,,open,Лига Цифровой Экономики,fullDay,between3And6,full,False,True,,,,
False,Руководитель AI-тренеров,False,False,,,2,Санкт-Петербург,130000.0,,RUR,False,open,Яндекс Крауд,remote,between3And6,full,False,False,130000.0,,130000.0,
False,Аналитик данных / Дата аналитик,True,False,,,1,Москва,,,,,open,ЦРТ | Группа компаний,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных/Data analyst,True,False,,,1,Москва,,,,,open,Ситидрайв,fullDay,between1And3,full,True,False,,,,
False,Data Scientist middle/senior,False,False,,,1,Москва,,,,,open,X5 Tech,remote,between3And6,full,False,False,,,,
False,Product Researcher / Finance Analyst / Финансовый аналитик,False,False,,,1,Москва,1100.0,1400.0,USD,True,open,Retalent Agency,remote,between1And3,full,False,False,,,1100.0,1400.0
False,Ведущий аналитик данных,False,False,,,1,Москва,105000.0,136000.0,RUR,True,open,Такском,fullDay,between1And3,full,True,False,105000.0,136000.0,105000.0,136000.0
False,"Data Engineer (Управление ""Устройства самообслуживания"")",False,False,vtb-4181-rbiz,"ПАО ВТБ, Розничный бизнес",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,True,False,,,,
False,Digital Marketing / Product Marketing Specialist (B2B SaaS/AI),False,False,,,1,Москва,,,,,open,Hunt For You,fullDay,moreThan6,full,False,False,,,,
False,Аналитик данных (Python/SQL/VBA ),False,False,6591-6591-biz,"ПАО «Промсвязьбанк», Бизнес и инфраструктура",1,Москва,,,,,open,ПСБ (ПАО «Промсвязьбанк»),fullDay,between1And3,full,True,True,,,,
False,Интернет-маркетолог в AI стартап (b2c),False,False,,,1,Москва,70000.0,250000.0,RUR,False,open,РТ,remote,between1And3,full,False,False,70000.0,250000.0,70000.0,250000.0
False,Эксперт по моделированию и анализу данных / Data Scientist,False,False,,,1,Москва,,,,,open,ОКБ,fullDay,between1And3,full,True,False,,,,
False,Data engineer,False,False,3529-3529-prof,Сбер для экспертов,2,Санкт-Петербург,,350000.0,RUR,True,open,СБЕР,fullDay,between1And3,full,False,False,,350000.0,,350000.0
False,Аналитик данных,False,False,,,107,Чебоксары,,,,,open,Limex,fullDay,between1And3,full,True,False,,,,
False,Аналитик по проведению research,False,False,,,1,Москва,,,,,open,Артген Биотех,fullDay,between3And6,full,False,False,,,,
False,Data Scientist (middle/senior),False,False,,,1,Москва,,450000.0,RUR,True,open,Rubbles,fullDay,between3And6,full,False,False,,450000.0,,450000.0
False,Junior Data Scientist в Блок Финансы (LLM),False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик уязвимостей ПО (AppSec/Security Research),False,False,,,1,Москва,,,,,open,SberTech,fullDay,between1And3,full,False,False,,,,
False,Middle ML Engineer,False,False,,,4,Новосибирск,170000.0,,RUR,False,open,Дром,fullDay,between1And3,full,True,False,170000.0,,170000.0,
False,Стажер-аналитик Big Data,False,False,,,66,Нижний Новгород,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Стажер-аналитик Big Data,False,False,,,79,Саратов,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Аналитик данных/BI аналитик,False,False,,,1,Москва,,,,,open,RUTUBE,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных Private Banking,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between3And6,full,False,False,,,,
False,Data analyst по аудиту розничного бизнеса,False,False,3529-3529-prof,Сбер для экспертов,3,Екатеринбург,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных в Доставку,False,False,yandex-1740-yandex,Яндекс,1,Москва,,,,,open,Яндекс,fullDay,between3And6,full,False,False,,,,
False,ML Engineer,False,False,,,1,Москва,,250000.0,RUR,False,open,Дивергент,fullDay,between3And6,full,True,False,,250000.0,,250000.0
False,CTO/Chief Technical Officer (AI startup / удалёнка),False,False,,,88,Казань,,,,,open,Брами Бразерс,remote,between3And6,full,True,False,,,,
False,Руководитель юридической AI-практики,False,False,,,1,Москва,,,,,open,Сбер Лигал,fullDay,between3And6,full,False,False,,,,
False,Аналитик данных / BI-аналитик,False,False,,,107,Чебоксары,85000.0,,RUR,True,open,Кейсистемс,fullDay,between1And3,full,True,False,85000.0,,85000.0,
False,Data Engineer / Инженер данных,False,False,4649269-4649269-innoteh,ГК Иннотех | Финтех (Иннотех),1,Москва,,,,,open,Т1,remote,between1And3,full,False,False,,,,
False,Стажер-аналитик Big Data,False,False,,,98,Ульяновск,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Аналитик данных в техническую платформу,False,False,84585-5779602-dev,АВИТО ТЕХ: разработка,1,Москва,,,,,open,АВИТО ТЕХ,fullDay,between3And6,full,True,False,,,,
False,Data Engineer,False,False,,,22,Владивосток,240000.0,280000.0,RUR,False,open,FESCO (ПАО Дальневосточное морское пароходство),remote,between3And6,full,False,False,240000.0,280000.0,240000.0,280000.0
False,"Аналитик данных, Отдел рисков",False,False,ozonru-2180-commerce,Ozon Офис и Коммерция,1,Москва,,,,,open,Ozon,fullDay,between1And3,full,True,False,,,,
False,Спикер/Куратор по графическим нейросетям,False,False,,,1,Москва,40000.0,,RUR,True,open,PROдвижение,remote,noExperience,full,False,False,40000.0,,40000.0,
False,"Аналитик данных по процессам блока ""Финансы""",False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,2523-2523-ofis,М.Видео-Эльдорадо. Офис,1,Москва,,,,,open,М.Видео-Эльдорадо,fullDay,between1And3,full,True,False,,,,
False,Инженер по сопровождению баз данных,False,False,mgfn-3127-it,"МегаФон, IT",78,Самара,,,,,open,МегаФон,fullDay,noExperience,full,True,False,,,,
False,Data аналитик,False,False,,,1,Москва,,,,,open,Сравни,fullDay,between1And3,full,True,False,,,,
False,Специалист по регистрации скважинных геофизических данных (Logging Engineer),False,False,,,88,Казань,,,,,open,TGT,fullDay,between1And3,full,True,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,IBS,fullDay,between1And3,full,False,False,,,,
False,"Project manager Центра разметки данных, Sber AI",False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,noExperience,full,False,False,,,,
False,Аналитик данных (Tableau),False,False,2343-2343-it,"Компания «СПОРТМАСТЕР», Sportmaster Lab",1,Москва,,,,,open,Спортмастер,remote,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,53,Краснодар,60000.0,60000.0,RUR,True,open,"МАГНИТ, Розничная сеть",fullDay,noExperience,full,True,False,60000.0,60000.0,60000.0,60000.0
False,Дата аналитик (Data Scientist),False,False,,,2,Санкт-Петербург,,,,,open,Центр финансовых технологий,fullDay,between1And3,full,False,False,,,,
False,Аналитик данных,False,False,,,1,Москва,,,,,open,Российское общество Знание,fullDay,between1And3,full,True,False,,,,
False,Стажер-аналитик Big Data,False,False,,,71,Пенза,,,,,open,IBS,fullDay,noExperience,probation,False,False,,,,
False,Аналитик данных (SQL) Управления портфельного анализа,False,False,vtb-4181-teh,"ПАО ВТБ, Технологический блок",1,Москва,,,,,open,Банк ВТБ (ПАО),fullDay,between1And3,full,False,False,,,,
False,Product Manager (ML),False,False,,,1,Москва,,,,,open,Ventra,fullDay,between3And6,full,False,False,,,,
False,Продакт-менеджер команды ML,False,False,,,1,Москва,,,,,open,МТС Линк,fullDay,noExperience,full,False,False,,,,
False,Аналитик данных (BI),False,False,,,1,Москва,,,,,open,DPD в России,remote,between3And6,full,False,False,,,,
False,Аналитик данных,False,False,3529-3529-prof,Сбер для экспертов,1,Москва,,,,,open,СБЕР,fullDay,between1And3,full,False,False,,,,
False,Product Manager (Data & ML),False,False,,,1,Москва,,,,,open,СберЗдоровье,fullDay,between1And3,full,False,False,,,,
False,Data Engineer,False,False,,,1,Москва,,,,,open,Axenix (ранее Accenture),fullDay,between1And3,full,False,False,,,,
